"","CONTROL","TESTERID","SEQRH","HSITEAD","HSITETYP","HUNITNO","HCITY","HSTATE","HZIP","HADHOME","HINSPCT","HBEDRMS","HHMTYPE","HHMNEW","HINTCON","HEXTCON","HNOIS","HSAFE","HSCHL","HINVS","HPUBS","HRACE","HRACETX","RACEID","COMP","RELEASE","HPRICE","DELREC","HINT1","HINT2","HINT3","HINT4","HEXT1","HEXT2","HEXT3","HEXT4"
"17113","NY-SB-2706-1","NY009",1,"12 Oak Bluff Ave",NA,"","Larchmont","NY","10538",0,1,6,1,NA,NA,NA,1,1,1,1,1,0,"",12,1,"",2295000,-1,0,0,0,NA,0,0,0,NA
"17114","NY-SB-2706-1","NY009",2,"41 Stuyvesant Ave",NA,"","Larchmont","NY","10538",0,1,5,1,NA,NA,NA,1,1,1,1,1,1,"",12,1,"",2100000,-1,0,0,0,NA,0,0,0,NA
"17115","NY-SB-2706-1","NY015",1,"4 Fairway Ave",NA,"","Rye","NY","",0,1,6,1,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",2675000,-1,0,0,0,NA,0,0,0,NA
"17116","NY-SB-2709-1","NY021",1,"12 East 97th St",NA,"1","New York","NY","10029",1,0,1,4,NA,NA,NA,3,3,3,1,3,0,"",11,1,"",420000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17117","NY-SB-2709-1","NY069",1,"12 E 97th St",NA,"1L","New York","NY","",1,1,1,4,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",420000,-1,0,0,0,NA,0,0,0,NA
"17118","NY-SB-2710-1","NY039",1,"1090 Arden Ave",NA,"","Staten Island","NY","10312",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",589000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17119","NY-SB-2710-1","NY039",2,"54 Purcell Street",NA,"","Staten Island","NY","10310",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",549000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17120","NY-SB-2710-1","NY039",3,"82 Holly Street",NA,"","Staten Island","NY","10404",0,0,5,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",539000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17121","NY-SB-2710-1","NY039",4,"4325 Hylan Blvd",NA,"","Staten Island","NY","10312",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",539000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17122","NY-SB-2710-1","NY039",5,"33 Hope Ave",NA,"","Staten Island","NY","10305",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",569000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17123","NY-SB-2710-1","NY039",6,"172 Colfax Ave",NA,"","Staten Island","NY","10306",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",539000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17124","NY-SB-2710-1","NY039",7,"1073 Huguenot Ave",NA,"","Staten Island","NY","10312",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",529000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17125","NY-SB-2710-1","NY039",8,"269 Darlington Ave",NA,"","Staten Island","NY","10312",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",639000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17126","NY-SB-2710-1","NY039",9,"12 Donald Street",NA,"","Staten Island","NY","10310",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",529000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17127","NY-SB-2710-1","NY039",10,"23 Poland Pl",NA,"","Staten Island","NY","10314",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",509000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17128","NY-SB-2710-1","NY039",11,"151 Wellbrooke Ave",NA,"","Staten Island","NY","10314",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",619000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17129","NY-SB-2710-1","NY039",12,"433 Clawson St",NA,"","Staten Island","NY","10306",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",559000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17130","NY-SB-2710-1","NY039",13,"137 Marine Way",NA,"","Staten Island","NY","10306",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",589000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17131","NY-SB-2710-1","NY048",1,"11 Boyce Ave.",NA,"","Staten Island","NY","10306",0,1,3,1,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",559000,-1,0,0,0,NA,0,0,0,NA
"17132","NY-SB-2710-1","NY048",2,"207 Park St.",NA,"","Staten Island","NY","10306",0,1,4,1,NA,NA,NA,1,3,3,4,3,0,"",21,1,"",649000,-1,0,0,0,NA,0,0,0,NA
"17133","NY-SB-2710-1","NY048",3,"246 Barbara St.",NA,"","Staten Island","NY","10306",0,1,4,1,NA,NA,NA,1,3,3,4,3,0,"",21,1,"",650000,-1,0,0,0,NA,0,0,0,NA
"17134","NY-SB-2710-1","NY048",4,"81 Laguardia Ave.",NA,"","Staten Island","NY","10314",1,1,4,1,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",639900,-1,0,0,0,NA,0,0,0,NA
"17135","NY-SB-2802-1","NY009",1,"225 W. 25th St.",NA,"2L","New York","NY","10001",0,1,1,4,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",630000,-1,0,0,0,NA,0,0,0,NA
"17136","NY-SB-2802-1","NY009",2,"225 W. 25th St.",NA,"1C","New York","NY","10001",1,1,1,4,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",675000,-1,0,0,0,NA,0,0,0,NA
"17137","NY-SB-2802-1","NY015",1,"225 West 25th Street",NA,"2L","New York","NY","",0,1,1,4,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",630000,-1,0,0,0,NA,0,0,0,NA
"17138","NY-SB-2802-1","NY015",2,"225 West 25th Street",NA,"1C","New York","NY","",1,1,1,4,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",675000,-1,0,0,0,NA,0,0,0,NA
"17139","NY-SB-2804-1","NY010",1,"296 E. 2nd St 2d",NA,"#2D","New York","NY","",1,1,1,4,NA,NA,NA,3,3,3,1,3,0,"",12,1,"",730000,-1,0,0,0,NA,0,0,0,NA
"17140","NY-SB-2804-1","NY010",2,"Btwn Washington and Greenwich",NA,"","New York","NY","",0,0,1,4,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",650000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17141","NY-SB-2804-1","NY014",1,"296 E 2nd St 2d",NA,"2D","New York","NY","",1,0,1,4,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",730000,-1,0,0,0,NA,0,0,0,NA
"17142","NY-SB-2805-1","NY010",1,"31 Grace Road",NA,"","Staten Island","NY","10306",1,1,3,1,NA,NA,NA,3,3,1,4,3,0,"",22,1,"",599,-1,0,0,0,NA,0,1,0,NA
"17143","NY-SB-2805-1","NY010",2,"194 Princeton Ave",NA,"","Staten Island","NY","10306",0,1,4,1,NA,NA,NA,3,3,1,4,1,0,"",22,1,"",595,-1,0,0,0,NA,0,0,0,NA
"17144","NY-SB-2805-1","NY013",1,"29 Sycamore St",NA,"","Staten Island","NY","10308",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,0,"",499999,-1,0,0,0,NA,0,0,0,NA
"17145","NY-SB-2805-1","NY013",2,"107 Ramblewood Ave",NA,"","Staten Island","NY","10308",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",457000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17146","NY-SB-2805-1","NY013",3,"55 van brunt st",NA,"","Staten Island","NY","10312",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",449000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17147","NY-SB-2805-1","NY013",4,"590 arden ave",NA,"","Staten Island","NY","10312",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",495900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17148","NY-SB-2805-1","NY013",5,"640 drumgoogle rd e.",NA,"","Staten Island","NY","10312",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",489000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17149","NY-SB-2805-1","NY013",6,"283 sheldon ave",NA,"","Staten Island","NY","10312",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",449000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17150","NY-SB-2805-1","NY013",7,"47 orchard la",NA,"","Staten Island","NY","10312",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",489000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17151","NY-SB-2805-1","NY013",8,"73 boylan st",NA,"","Staten Island","NY","10312",0,0,4,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",479900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17152","NY-SB-2805-1","NY013",9,"70 manchester dr",NA,"","Staten Island","NY","10312",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",449000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17153","NY-SB-2805-1","NY013",10,"31 grace rd",NA,"","Staten Island","NY","10312",1,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",599000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17154","NY-SB-2901-1","NY002",1,"2 Tudor City Place",NA,"Apt 2K","Manhattan","NY","10017",1,1,1,4,NA,NA,NA,1,3,3,1,1,0,"",11,1,"",665000,-1,0,0,0,NA,0,0,0,NA
"17155","NY-SB-2901-1","NY002",2,"2 Tudor City Place",NA,"5E North","Manhattan","NY","10017",1,1,1,4,NA,NA,NA,1,3,3,1,1,0,"",11,1,"",639000,-1,0,0,0,NA,0,0,0,NA
"17156","NY-SB-2901-1","NY009",1,"333 East 43rd St.",NA,"906","New York","NY","10017",0,1,1,4,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",419000,-1,0,0,0,NA,0,0,0,NA
"17157","NY-SB-2901-1","NY009",2,"2 Tudor City Place",NA,"2K South","New York","NY","10017",1,1,1,4,NA,NA,NA,1,1,3,4,3,0,"",22,1,"",665000,-1,0,0,0,NA,0,0,0,NA
"17158","NY-SB-2901-1","NY009",3,"2 Tudor City Place",NA,"5E North","New York","NY","10017",0,1,1,4,NA,NA,NA,1,3,3,4,3,1,"",22,1,"",639000,-1,0,0,0,NA,0,0,0,NA
"17159","NY-SB-2905-1","NY021",1,"25 Lorraine Terr",NA,"25","Mount Vernon","NY","10553",0,1,2,4,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",220000,-1,0,0,0,NA,0,0,0,NA
"17160","NY-SB-2905-1","NY021",2,"77 Lorraine Terr",NA,"336","Mount Vernon","NY","10553",0,0,2,4,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",245000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17161","NY-SB-2905-1","NY021",3,"729 E 212th st",NA,"2R","Bronx","NY","10467",0,1,2,4,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",159000,-1,0,0,0,NA,0,0,0,NA
"17162","NY-SB-2905-1","NY021",4,"729 E 212th St",NA,"3R","Bronx","NY","10467",0,1,2,4,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",159000,-1,0,0,0,NA,0,0,0,NA
"17163","NY-SB-2905-1","NY021",5,"855 Underhill Ave",NA,"52-c","Bronx","NY","10473",1,0,2,-1,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",189000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17164","NY-SB-2905-1","NY069",1,"855 Undehill Ave",NA,"#52-C","Bronx","NY","10473",1,1,2,3,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",189000,-1,1,1,0,NA,1,1,1,NA
"17165","NY-SB-2905-1","NY069",2,"821 Underhill Ave",NA,"A","Bronx","NY","10473",0,1,2,3,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",219000,-1,0,1,0,NA,0,0,0,NA
"17166","NY-SB-2906-1","NY021",1,"74-04 255th St",NA,"Lower","Glen Oaks","NY","11004",1,0,2,2,NA,NA,NA,3,3,3,4,1,0,"",21,1,"",269900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17167","NY-SB-2906-1","NY021",2,"260-25 74th St",NA,"Upper","Glen Oaks","NY","11004",0,0,2,2,NA,NA,NA,3,3,3,4,1,0,"",21,1,"",269000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17168","NY-SB-2906-1","NY069",1,"73-13 263rd st",NA,"1","Glen Oaks","NY","11004",0,1,2,3,NA,NA,NA,1,1,1,1,1,0,"",12,1,"",269900,-1,1,0,0,NA,0,0,0,NA
"17169","NY-SB-2906-1","NY069",2,"260-25 74th ave.",NA,"2","Glen Oaks","NY","11004",0,1,2,3,NA,NA,NA,1,1,1,1,1,0,"",12,1,"",269900,-1,0,0,0,NA,0,0,0,NA
"17170","NY-SB-2906-1","NY069",3,"74-22 263rd st.",NA,"1","Glen Oaks","NY","11004",0,1,2,3,NA,NA,NA,1,1,1,1,1,0,"",12,1,"",279000,-1,0,0,0,NA,0,0,0,NA
"17171","NY-SB-2907-1","NY036",1,"464 West 44th St.",NA,"3C","New York","NY","10036",0,0,1,4,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",775000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17172","NY-SB-2907-1","NY036",2,"464 West 44th St.",NA,"6D","New York","NY","10036",0,0,1,4,NA,NA,NA,3,3,3,4,3,0,"",11,1,"",759000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17173","NY-SB-2907-1","NY039",1,"2373 Broadway",NA,"1131","New York","NY","10024",0,0,1,4,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",769000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17174","NY-SB-2907-1","NY039",2,"464 West 44th Street",NA,"6D","New York","NY","10036",0,0,1,4,NA,NA,NA,3,3,3,4,3,0,"",22,0,"",759000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17175","NY-SB-2907-1","NY039",3,"464 West 44Street",NA,"4C","New York","NY","10036",1,0,1,4,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",765000,1,-1,-1,-1,NA,-1,-1,-1,NA
"17176","NY-SB-2907-1","NY039",4,"215 East 80th Street",NA,"6G","New York","NY","10021",0,0,1,4,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",8e+05,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17177","NY-SB-2907-1","NY039",5,"215 East 80th Street",NA,"3A","New York","NY","10021",0,0,1,4,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",8e+05,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17178","NY-SB-2907-1","NY039",6,"201 East 36th Street",NA,"11E","New York","NY","10016",0,0,1,4,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",799000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17179","NY-SB-2907-1","NY039",7,"530 E76th Street",NA,"11K","New York","NY","10021",0,0,1,4,NA,NA,NA,3,3,3,4,3,0,"",22,1,"",799000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17180","NY-SB-2912-1","NY039",1,"164-20 73rd Ave",NA,"","Fresh Meadows,","NY","11366",0,1,3,3,NA,NA,NA,1,3,3,1,3,0,"",12,1,"",558000,-1,0,0,0,NA,0,0,0,NA
"17181","NY-SB-2912-1","NY039",2,"162-12 72nd Ave",NA,"","Flushing","NY","11365",0,1,3,1,NA,NA,NA,1,3,3,1,3,0,"",12,1,"",509000,-1,0,0,0,NA,0,0,0,NA
"17182","NY-SB-2912-1","NY039",3,"22616 76th Ave",NA,"","Bayside","NY","11364",1,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",599000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17183","NY-SB-2912-1","NY048",1,"217-31 56 Ave.",NA,"","Bayside","NY","11364",0,1,5,1,NA,NA,NA,3,3,1,4,3,0,"",21,1,"",629000,-1,0,0,0,NA,0,0,0,NA
"17184","NY-SB-2912-1","NY048",2,"202-12 48 Ave.",NA,"","Bayside","NY","11364",0,1,3,1,NA,NA,NA,3,3,1,4,3,0,"",21,1,"",609000,-1,0,0,0,NA,0,0,0,NA
"17185","NY-SB-2912-1","NY048",3,"34-28 204 St.",NA,"","Bayside","NY","11361",0,1,4,1,NA,NA,NA,3,3,1,4,3,0,"",21,1,"",558888,-1,0,0,0,NA,0,0,0,NA
"17186","NY-SB-3001-1","NY069",1,"68 Howton ave",NA,"","Staten Island","NY","10308",1,0,4,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",22,1,"",785000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17187","NY-SB-3001-1","NY069",2,"72 Theresa Pl",NA,"","Staten Island","NY","10301",0,0,5,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",22,1,"",729000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17188","NY-SB-3001-1","NY069",3,"43 Woodside Ave",NA,"","Staten Island","NY","10304",0,0,4,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",22,1,"",749900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17189","NY-SB-3001-1","NY069",4,"131 Marton Ave",NA,"","Staten Island","NY","10314",0,0,5,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",22,1,"",775000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17190","NY-SB-3001-1","NY069",5,"37 Harborview Pl",NA,"","Staten Island","NY","10305",0,0,4,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",22,1,"",675000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17191","NY-SB-3001-1","NY069",6,"63 Haven Esplanade st",NA,"","Staten Island","NY","10301",0,0,4,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",22,1,"",760000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17192","NY-SB-3001-1","NY069",7,"38 Croton Ave",NA,"","Staten Island","NY","10301",0,0,4,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",22,1,"",749900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17193","NY-SB-3001-1","NY069",8,"92 Fort Hill Cir",NA,"","Staten Island","NY","10301",0,0,4,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",22,1,"",668000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17194","NY-SB-3001-1","NY069",9,"272 Wardwell Ave",NA,"","Staten Island","NY","10314",0,0,4,1,NA,NA,NA,-1,-1,-1,-1,-1,-1,"",22,1,"",719900,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17195","NY-SB-3001-1","NY069",10,"42 Croton Ave",NA,"","Staten Island","NY","10301",0,1,4,1,NA,NA,NA,1,1,1,1,1,0,"",22,1,"",775000,-1,0,0,0,NA,0,0,0,NA
"17196","NY-SB-3002-1","NY013",1,"817 King St",NA,"","Peeksill","NY","",0,1,4,1,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",224734,-1,0,0,0,NA,0,0,0,NA
"17197","NY-SB-3002-1","NY013",2,"1 Colonial Rd",NA,"","Peeksill","NY","",0,1,2,3,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",239000,-1,0,0,0,NA,0,0,0,NA
"17198","NY-SB-3002-1","NY013",3,"1 Maple Crest Dr.",NA,"3","Peeksill","NY","",0,1,3,3,NA,NA,NA,1,3,3,4,3,0,"",21,1,"",220000,-1,0,0,0,NA,0,0,0,NA
"17199","NY-SB-3002-1","NY013",4,"841 Lyle Ct",NA,"","Peeksill","NY","",0,1,3,1,NA,NA,NA,1,3,3,4,3,0,"",21,1,"",262000,-1,0,0,0,NA,0,0,0,NA
"17200","NY-SB-3002-1","NY013",5,"1774 Lincoln Terrace",NA,"","Peeksill","NY","",1,1,4,1,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",289000,-1,0,0,0,NA,0,0,0,NA
"17201","NY-SB-3002-1","NY043",1,"343 Depew Street",NA,"","Peekskill","NY","10566",0,1,3,1,NA,NA,NA,1,3,1,4,3,0,"",12,1,"",275000,-1,0,0,0,NA,0,0,0,NA
"17202","NY-SB-3002-1","NY043",2,"237 Depew Street",NA,"","Peekskill","NY","10566",0,1,3,1,NA,NA,NA,3,3,1,4,3,0,"",12,1,"",260000,-1,0,0,0,NA,0,0,0,NA
"17203","NY-SB-3002-1","NY043",3,"192 6th Street",NA,"","Montrose, Verplanck","NY","10596",0,1,4,4,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",269900,-1,1,1,0,NA,1,0,0,NA
"17204","NY-SB-3002-1","NY043",4,"1108 Milton Ave",NA,"","Peekskill","NY","10566",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",225000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17205","NY-SB-3002-1","NY043",5,"424 Simpson Pl",NA,"","Peekskill","NY","10566",0,0,3,1,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",250000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17206","NY-SB-3101-1","NY087",1,"8 Cauldwell Street",NA,"","Eastchester","NY","",0,0,2,1,NA,NA,NA,3,3,1,4,3,0,"",11,1,"",399000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17207","NY-SB-3102-1","NY021",1,"1200 Midland Ave",NA,"5E","Bronxville","NY","10708",1,0,2,4,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",285000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17208","NY-SB-3102-1","NY021",2,"1200 Midland Ave",NA,"11C","Bronxville","NY","10708",0,0,2,4,NA,NA,NA,3,3,3,4,3,0,"",21,1,"",298000,-1,-1,-1,-1,NA,-1,-1,-1,NA
"17209","NY-SB-3102-1","NY069",1,"56 Pondfield",NA,"4B","Bronxville","NY","10708",0,1,2,4,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",249000,-1,0,0,0,NA,0,0,0,NA
"17210","NY-SB-3102-1","NY069",2,"1208 Midland Ave",NA,"1208","Bronxville","NY","10708",0,1,2,3,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",239000,-1,0,0,0,NA,0,0,0,NA
"17211","NY-SB-3102-1","NY069",3,"1200 Midland Ave",NA,"5E","Bronxville","NY","10708",1,1,2,4,NA,NA,NA,3,3,3,4,3,0,"",12,1,"",285000,-1,0,0,0,NA,0,0,0,NA
